year_month,store,item,sales,forecast,error,avg_demand,std_demand,safety_stock,reorder_point,current_inventory,stockout_risk
2013-09-01,1,3,891,997.3333333333334,-106.33333333333337,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,207,High Risk
2013-10-01,1,3,776,887.6666666666666,-111.66666666666663,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,229,High Risk
2013-11-01,1,3,900,855.6666666666666,44.33333333333337,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,156,High Risk
2013-12-01,1,3,657,777.6666666666666,-120.66666666666663,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,483,High Risk
2014-01-01,1,3,654,737.0,-83.0,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,427,High Risk
2014-02-01,1,3,674,661.6666666666666,12.333333333333371,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,321,High Risk
2014-03-01,1,3,885,737.6666666666666,147.33333333333337,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,455,High Risk
2014-04-01,1,3,973,844.0,129.0,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,413,High Risk
2014-05-01,1,3,1168,1008.6666666666666,159.33333333333337,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,142,High Risk
2014-06-01,1,3,1129,1090.0,39.0,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,464,High Risk
2014-07-01,1,3,1204,1167.0,37.0,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,349,High Risk
2014-08-01,1,3,1116,1149.6666666666667,-33.66666666666674,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,209,High Risk
2014-09-01,1,3,971,1097.0,-126.0,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,238,High Risk
2014-10-01,1,3,981,1022.6666666666666,-41.66666666666663,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,160,High Risk
2014-11-01,1,3,1020,990.6666666666666,29.33333333333337,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,352,High Risk
2014-12-01,1,3,729,910.0,-181.0,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,308,High Risk
2015-01-01,1,3,719,822.6666666666666,-103.66666666666663,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,483,High Risk
2015-02-01,1,3,670,706.0,-36.0,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,245,High Risk
2015-03-01,1,3,908,765.6666666666666,142.33333333333337,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,220,High Risk
2015-04-01,1,3,1058,878.6666666666666,179.33333333333337,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,186,High Risk
2015-05-01,1,3,1236,1067.3333333333333,168.66666666666674,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,139,High Risk
2015-06-01,1,3,1215,1169.6666666666667,45.33333333333326,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,213,High Risk
2015-07-01,1,3,1325,1258.6666666666667,66.33333333333326,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,439,High Risk
2015-08-01,1,3,1178,1239.3333333333333,-61.33333333333326,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,280,High Risk
2015-09-01,1,3,1112,1205.0,-93.0,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,208,High Risk
2015-10-01,1,3,1041,1110.3333333333333,-69.33333333333326,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,117,High Risk
2015-11-01,1,3,1059,1070.6666666666667,-11.666666666666742,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,386,High Risk
2015-12-01,1,3,750,950.0,-200.0,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,106,High Risk
2016-01-01,1,3,795,868.0,-73.0,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,287,High Risk
2016-02-01,1,3,791,778.6666666666666,12.333333333333371,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,289,High Risk
2016-03-01,1,3,1001,862.3333333333334,138.66666666666663,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,377,High Risk
2016-04-01,1,3,1113,968.3333333333334,144.66666666666663,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,325,High Risk
2016-05-01,1,3,1297,1137.0,160.0,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,313,High Risk
2016-06-01,1,3,1276,1228.6666666666667,47.33333333333326,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,463,High Risk
2016-07-01,1,3,1443,1338.6666666666667,104.33333333333326,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,307,High Risk
2016-08-01,1,3,1197,1305.3333333333333,-108.33333333333326,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,271,High Risk
2016-09-01,1,3,1163,1267.6666666666667,-104.66666666666674,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,279,High Risk
2016-10-01,1,3,1076,1145.3333333333333,-69.33333333333326,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,345,High Risk
2016-11-01,1,3,1134,1124.3333333333333,9.666666666666742,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,289,High Risk
2016-12-01,1,3,831,1013.6666666666666,-182.66666666666663,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,453,High Risk
2017-01-01,1,3,788,917.6666666666666,-129.66666666666663,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,277,High Risk
2017-02-01,1,3,777,798.6666666666666,-21.66666666666663,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,416,High Risk
2017-03-01,1,3,1023,862.6666666666666,160.33333333333337,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,463,High Risk
2017-04-01,1,3,1207,1002.3333333333334,204.66666666666663,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,177,High Risk
2017-05-01,1,3,1387,1205.6666666666667,181.33333333333326,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,187,High Risk
2017-06-01,1,3,1356,1316.6666666666667,39.33333333333326,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,119,High Risk
2017-07-01,1,3,1501,1414.6666666666667,86.33333333333326,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,134,High Risk
2017-08-01,1,3,1278,1378.3333333333333,-100.33333333333326,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,478,High Risk
2017-09-01,1,3,1200,1326.3333333333333,-126.33333333333326,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,480,High Risk
2017-10-01,1,3,1100,1192.6666666666667,-92.66666666666674,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,382,High Risk
2017-11-01,1,3,1156,1152.0,4.0,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,256,High Risk
2017-12-01,1,3,873,1043.0,-170.0,1010.6333333333333,224.43578725076364,979.7721093080604,8054.205442641394,261,High Risk
2013-01-01,1,4,346,,,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,474,High Risk
2013-02-01,1,4,340,,,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,107,High Risk
2013-03-01,1,4,467,384.3333333333333,82.66666666666669,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,217,High Risk
2013-04-01,1,4,514,440.3333333333333,73.66666666666669,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,331,High Risk
2013-05-01,1,4,632,537.6666666666666,94.33333333333337,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,232,High Risk
2013-06-01,1,4,599,581.6666666666666,17.33333333333337,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,392,High Risk
2013-07-01,1,4,626,619.0,7.0,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,375,High Risk
2013-08-01,1,4,580,601.6666666666666,-21.66666666666663,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,357,High Risk
2013-09-01,1,4,554,586.6666666666666,-32.66666666666663,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,186,High Risk
2013-10-01,1,4,475,536.3333333333334,-61.33333333333337,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,411,High Risk
2013-11-01,1,4,519,516.0,3.0,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,126,High Risk
2013-12-01,1,4,393,462.3333333333333,-69.33333333333331,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,122,High Risk
2014-01-01,1,4,366,426.0,-60.0,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,438,High Risk
2014-02-01,1,4,415,391.3333333333333,23.666666666666686,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,209,High Risk
2014-03-01,1,4,524,435.0,89.0,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,178,High Risk
2014-04-01,1,4,631,523.3333333333334,107.66666666666663,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,384,High Risk
2014-05-01,1,4,645,600.0,45.0,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,279,High Risk
2014-06-01,1,4,693,656.3333333333334,36.66666666666663,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,196,High Risk
2014-07-01,1,4,791,709.6666666666666,81.33333333333337,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,352,High Risk
2014-08-01,1,4,705,729.6666666666666,-24.66666666666663,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,343,High Risk
2014-09-01,1,4,605,700.3333333333334,-95.33333333333337,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,282,High Risk
2014-10-01,1,4,541,617.0,-76.0,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,396,High Risk
2014-11-01,1,4,640,595.3333333333334,44.66666666666663,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,209,High Risk
2014-12-01,1,4,474,551.6666666666666,-77.66666666666663,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,186,High Risk
2015-01-01,1,4,454,522.6666666666666,-68.66666666666663,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,160,High Risk
2015-02-01,1,4,407,445.0,-38.0,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,132,High Risk
2015-03-01,1,4,552,471.0,81.0,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,367,High Risk
2015-04-01,1,4,666,541.6666666666666,124.33333333333337,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,362,High Risk
2015-05-01,1,4,732,650.0,82.0,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,120,High Risk
2015-06-01,1,4,686,694.6666666666666,-8.666666666666629,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,339,High Risk
2015-07-01,1,4,783,733.6666666666666,49.33333333333337,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,400,High Risk
2015-08-01,1,4,691,720.0,-29.0,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,328,High Risk
2015-09-01,1,4,650,708.0,-58.0,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,468,High Risk
2015-10-01,1,4,604,648.3333333333334,-44.33333333333337,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,152,High Risk
2015-11-01,1,4,605,619.6666666666666,-14.666666666666629,607.3333333333334,133.66206650579232,583.5003697005492,4834.8337030338835,457,High Risk
